"ingredient code","Ingredient description","Nutrient code","Nutrient value","Nutrient value source","FDC ID","Derivation code","SR AddMod year","Foundation year acquired","Start date","End date"
"1005","Cheese, brick","263","0.0","SR Legacy","172176","Z","2002","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","269","0.51","SR Legacy","172176","BFNN","2002","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","291","0.0","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","301","674.0","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","303","0.43","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","304","24.0","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","305","451.0","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","306","136.0","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","307","560.0","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","309","2.6","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","312","0.024","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","317","14.5","SR Legacy","172176","CAZN","1997","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","319","286.0","SR Legacy","172176","T","2009","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","320","292.0","SR Legacy","172176","NC","2009","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","321","76.0","SR Legacy","172176","BFFN","2002","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","322","0.0","SR Legacy","172176","Z","2002","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","323","0.26","SR Legacy","172176","BFFN","2002","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","328","0.5","SR Legacy","172176","","2009","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","334","0.0","SR Legacy","172176","Z","2002","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","337","0.0","SR Legacy","172176","Z","2002","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","338","0.0","SR Legacy","172176","Z","2002","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","401","0.0","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","404","0.014","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","405","0.351","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","406","0.118","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","415","0.065","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","417","20.0","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","418","1.26","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","421","15.4","SR Legacy","172176","T","2009","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","430","2.5","SR Legacy","172176","BFFN","2002","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","431","0.0","SR Legacy","172176","Z","2001","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","432","20.0","SR Legacy","172176","","2009","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","435","20.0","SR Legacy","172176","NC","2009","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","573","0.0","SR Legacy","172176","Z","2004","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","578","0.0","SR Legacy","172176","Z","2004","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","601","94.0","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","606","18.764","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","607","0.914","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","608","0.373","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","609","0.299","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","610","0.585","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","611","0.482","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","612","3.227","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","613","8.655","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","614","3.455","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","617","7.401","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","618","0.491","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","619","0.293","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","620","0.0","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","621","0.0","SR Legacy","172176","","1995","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","626","0.817","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","627","0.0","SR Legacy","172176","","1995","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","628","0.0","SR Legacy","172176","","1995","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","629","0.0","SR Legacy","172176","","1995","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","630","0.0","SR Legacy","172176","","1995","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","631","0.0","SR Legacy","172176","","1995","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","645","8.598","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1005","Cheese, brick","646","0.784","SR Legacy","172176","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","203","20.75","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","204","27.68","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","205","0.45","SR Legacy","172177","NC","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","208","334.0","SR Legacy","172177","NC","2009","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","221","0.0","SR Legacy","172177","","1985","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","255","48.42","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","262","0.0","SR Legacy","172177","Z","2003","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","263","0.0","SR Legacy","172177","Z","2003","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","269","0.45","SR Legacy","172177","NR","2003","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","291","0.0","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","301","184.0","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","303","0.5","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","304","20.0","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","305","188.0","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","306","152.0","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","307","629.0","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","309","2.38","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","312","0.019","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","317","14.5","SR Legacy","172177","CAZN","1997","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","319","173.0","SR Legacy","172177","T","2009","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","320","174.0","SR Legacy","172177","NC","2009","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","321","9.0","SR Legacy","172177","NR","2003","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","322","0.0","SR Legacy","172177","Z","2003","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","323","0.24","SR Legacy","172177","BFFN","2003","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","328","0.5","SR Legacy","172177","","2009","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","334","0.0","SR Legacy","172177","Z","2003","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","337","0.0","SR Legacy","172177","Z","2003","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","338","0.0","SR Legacy","172177","Z","2003","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","401","0.0","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","404","0.07","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","405","0.52","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","406","0.38","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","415","0.235","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","417","65.0","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","418","1.65","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","421","15.4","SR Legacy","172177","T","2009","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","430","2.3","SR Legacy","172177","BFFN","2003","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","431","0.0","SR Legacy","172177","Z","2001","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","432","65.0","SR Legacy","172177","","2009","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","435","65.0","SR Legacy","172177","NC","2009","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","573","0.0","SR Legacy","172177","Z","2004","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","578","0.0","SR Legacy","172177","Z","2004","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","601","100.0","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","606","17.41","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","607","0.564","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","608","0.323","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","609","0.297","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","610","0.673","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","611","0.504","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","612","3.065","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","613","8.246","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","614","2.88","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","617","6.563","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","618","0.513","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","619","0.313","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","620","0.0","SR Legacy","172177","","1995","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","621","0.0","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","626","1.007","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","627","0.0","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","628","0.0","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","629","0.0","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","630","0.0","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","631","0.0","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","645","8.013","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1006","Cheese, brie","646","0.826","SR Legacy","172177","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","203","19.8","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","204","24.26","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","205","0.46","SR Legacy","172178","NC","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","208","300.0","SR Legacy","172178","NC","2009","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","221","0.0","SR Legacy","172178","","1985","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","255","51.8","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","262","0.0","SR Legacy","172178","Z","2001","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","263","0.0","SR Legacy","172178","Z","2001","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","269","0.46","SR Legacy","172178","NR","2003","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","291","0.0","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","301","388.0","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","303","0.33","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","304","20.0","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","305","347.0","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","306","187.0","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","307","842.0","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","309","2.38","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","312","0.021","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","317","14.5","SR Legacy","172178","CAZN","1997","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","319","240.0","SR Legacy","172178","T","2009","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","320","241.0","SR Legacy","172178","NC","2009","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","321","12.0","SR Legacy","172178","NR","2003","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","322","0.0","SR Legacy","172178","Z","2003","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","323","0.21","SR Legacy","172178","BFFN","2003","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","328","0.4","SR Legacy","172178","","2009","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","334","0.0","SR Legacy","172178","Z","2003","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","337","0.0","SR Legacy","172178","Z","2003","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","338","0.0","SR Legacy","172178","Z","2003","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","401","0.0","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","404","0.028","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","405","0.488","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","406","0.63","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","415","0.227","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","417","62.0","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","418","1.3","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","421","15.4","SR Legacy","172178","T","2009","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","430","2.0","SR Legacy","172178","BFFN","2003","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","431","0.0","SR Legacy","172178","Z","2001","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","432","62.0","SR Legacy","172178","","2009","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","435","62.0","SR Legacy","172178","NC","2009","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","573","0.0","SR Legacy","172178","Z","2004","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","578","0.0","SR Legacy","172178","Z","2004","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","601","72.0","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","606","15.259","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","607","0.494","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","608","0.283","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","609","0.26","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","610","0.59","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","611","0.442","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","612","2.686","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","613","7.227","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","614","2.524","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","617","5.752","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","618","0.45","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","619","0.274","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
"1007","Cheese, camembert","620","0.0","SR Legacy","172178","","1976","0","2019-01-0","2020-12-3"
